Restaurant_ID,Location,Year,Month,Total_Sales,Total_Expenses,Marketing_Cost,Rent,Staff_Cost,Utilities,Profit,Customer_Count
R011,Dallas,2022,12,69794,55540,6244,10448,32563,6285,14254,4365
R011,Dallas,2023,1,49074,53688,8406,13591,23800,7891,-4614,2438
R011,Dallas,2023,2,94823,34532,8928,6382,16403,2819,60291,4092
R011,Dallas,2023,3,52411,48749,6517,8302,30422,3508,3662,1567
R011,Dallas,2023,4,91196,44776,8626,6549,24956,4645,46420,4516
R011,Dallas,2023,5,101949,42624,7302,9481,21548,4293,59325,3508
R011,Dallas,2023,6,63177,46073,9638,12993,20542,2900,17104,3884
R011,Dallas,2023,7,62740,51655,4009,13433,29828,4385,11085,1471
R011,Dallas,2023,8,40163,36293,2464,9592,19795,4442,3870,3155
R011,Dallas,2023,9,69300,46342,9961,10827,19719,5835,22958,1393
R011,Dallas,2023,10,61223,63523,9394,14651,34877,4601,-2300,3244
R011,Dallas,2023,11,93352,33934,8335,5016,18191,2392,59418,1224
R011,Dallas,2023,12,104641,35494,2571,8631,21172,3120,69147,1041
R011,Dallas,2024,1,60281,55669,6095,13123,33663,2788,4612,1514
R011,Dallas,2024,2,68602,53504,8869,7247,31462,5926,15098,1655
R011,Dallas,2024,3,96492,51856,8610,12083,24223,6940,44636,4071
R011,Dallas,2024,4,100920,42932,6182,8456,22788,5506,57988,1207
R011,Dallas,2024,5,116816,39854,3668,5147,27089,3950,76962,1165
R011,Dallas,2024,6,88355,48221,3674,9531,27686,7330,40134,3346
R011,Dallas,2024,7,104027,42056,2562,13964,21493,4037,61971,4223
R011,Dallas,2024,8,116295,55774,7439,14765,28279,5291,60521,2046
R011,Dallas,2024,9,101063,41775,5839,13551,17376,5009,59288,3793
R011,Dallas,2024,10,117360,44854,3827,11979,24832,4216,72506,1177
R011,Dallas,2024,11,101558,51480,6285,11910,29089,4196,50078,4547
R011,Dallas,2024,12,65227,55159,7978,10607,32153,4421,10068,1580
R012,Dallas,2022,1,79071,47339,8494,8983,24503,5359,31732,1322
R012,Dallas,2022,2,56905,56021,6878,14127,27232,7784,884,4497
R012,Dallas,2022,3,117811,49678,4461,5685,33544,5988,68133,4866
R012,Dallas,2022,4,70841,46936,3567,10341,30990,2038,23905,3344
R012,Dallas,2022,5,77643,38617,3256,12697,17196,5468,39026,3508
R012,Dallas,2022,6,55997,52112,8023,5301,32030,6758,3885,2559
R012,Dallas,2022,7,97941,43632,2661,9330,25773,5868,54309,4337
R012,Dallas,2022,8,53057,54841,8684,9558,30921,5678,-1784,2286
R012,Dallas,2022,9,86486,51106,6183,13652,25517,5754,35380,3268
R012,Dallas,2022,10,107260,44629,3376,13706,23894,3653,62631,2866
R012,Dallas,2022,11,91612,42630,7149,10926,21251,3304,48982,4100
R012,Dallas,2022,12,69806,48554,8279,13553,18727,7995,21252,2084
R012,Dallas,2023,1,89666,51532,2448,11019,30463,7602,38134,2655
R012,Dallas,2023,2,108056,38326,5081,6428,18967,7850,69730,1722
R012,Dallas,2023,3,116865,43883,9080,7159,20132,7512,72982,3347
R012,Dallas,2023,4,87701,42818,4281,7649,25805,5083,44883,3056
R012,Dallas,2023,5,103437,38764,3037,8489,22604,4634,64673,4783
R012,Dallas,2023,6,45110,54772,7189,12378,32508,2697,-9662,2979
R012,Dallas,2023,7,49596,57812,7251,14235,33313,3013,-8216,1026
R012,Dallas,2023,8,63705,44242,3828,12909,20588,6917,19463,2823
R012,Dallas,2023,9,99796,42352,8345,10891,16080,7036,57444,3120
R012,Dallas,2023,10,67766,37106,4630,7563,18292,6621,30660,4386
R012,Dallas,2023,11,56087,45929,9908,9431,21643,4947,10158,4759
R012,Dallas,2023,12,51005,43366,4583,5161,31029,2593,7639,4059
R012,Dallas,2024,1,68731,40850,4962,8390,20997,6501,27881,1463
R012,Dallas,2024,2,82092,40065,7195,5541,20093,7236,42027,3774
R012,Dallas,2024,3,50258,37362,2431,10469,21256,3206,12896,3328
R012,Dallas,2024,4,73937,46811,2830,6651,32520,4810,27126,1275
R012,Dallas,2024,5,67386,40629,3326,6019,25028,6256,26757,3248
R012,Dallas,2024,6,85253,44734,3283,5659,33394,2398,40519,2533
R012,Dallas,2024,7,70254,49223,4125,7171,31230,6697,21031,4271
R012,Dallas,2024,8,48329,48791,4097,10068,28930,5696,-462,2685
R012,Dallas,2024,9,46397,55448,9797,7757,33284,4610,-9051,4786
R012,Dallas,2024,10,65122,57532,9469,10017,31370,6676,7590,2803
R012,Dallas,2024,11,42096,52175,9060,13895,25595,3625,-10079,4131
R012,Dallas,2024,12,69309,46431,8886,12462,20105,4978,22878,3639
R013,Houston,2022,1,108920,45766,4659,5685,29139,6283,63154,2419
R013,Houston,2022,2,53975,52640,7080,11868,30261,3431,1335,1675
R013,Houston,2022,3,77481,50451,4461,14557,24435,6998,27030,962
R013,Houston,2022,4,74742,53672,5291,13461,32015,2905,21070,4271
R013,Houston,2022,5,49833,54740,9896,5204,31965,7675,-4907,1640
R013,Houston,2022,6,45347,38676,3719,7643,23017,4297,6671,1674
R013,Houston,2022,7,55892,38169,8339,5689,19000,5141,17723,2222
R013,Houston,2022,8,54289,49331,2671,12927,30562,3171,4958,4526
R013,Houston,2022,9,105428,36938,3449,7539,18959,6991,68490,3161
R013,Houston,2022,10,68228,39073,9298,8670,16753,4352,29155,2738
R013,Houston,2022,11,97714,47592,7976,11588,21304,6724,50122,1694
R013,Houston,2022,12,55352,52849,8470,5597,34446,4336,2503,2487
R013,Houston,2023,1,47521,61542,8171,12097,33474,7800,-14021,4469
R013,Houston,2023,2,85232,52451,6624,6633,32901,6293,32781,3457
R013,Houston,2023,3,109184,52055,8985,6537,29357,7176,57129,3937
R013,Houston,2023,4,105633,44913,5215,8750,23535,7413,60720,1410
R013,Houston,2023,5,107263,43999,4290,6854,25800,7055,63264,2879
R013,Houston,2023,6,103878,50973,4324,14369,24283,7997,52905,3591
R013,Houston,2023,7,58133,46786,4675,5781,31282,5048,11347,2905
R013,Houston,2023,8,79961,53248,6976,7113,31280,7879,26713,4770
R013,Houston,2023,9,82951,51303,3067,12264,32961,3011,31648,3074
R013,Houston,2023,10,61253,61673,8822,11744,33810,7297,-420,3351
R013,Houston,2023,11,111947,47078,5657,5007,33939,2475,64869,3011
R013,Houston,2023,12,97828,50713,9764,12239,21710,7000,47115,3085
R013,Houston,2024,1,77991,59548,7329,11971,34909,5339,18443,3622
R013,Houston,2024,2,77711,36815,8530,5258,15282,7745,40896,2698
R013,Houston,2024,3,44135,35128,8629,8200,15612,2687,9007,4490
R013,Houston,2024,4,107843,46139,9133,11509,20906,4591,61704,3496
R013,Houston,2024,5,102987,52419,8026,12183,25102,7108,50568,4404
R013,Houston,2024,6,96481,28860,3283,5923,16125,3529,67621,2394
R013,Houston,2024,7,48438,47867,5711,13004,24752,4400,571,3043
R013,Houston,2024,8,64217,42110,9549,11788,15226,5547,22107,1064
R013,Houston,2024,9,49587,50015,5557,5645,31299,7514,-428,3790
R013,Houston,2024,10,66475,41008,4504,14346,15587,6571,25467,2621
R013,Houston,2024,11,109615,54339,5348,11299,33099,4593,55276,4936
R013,Houston,2024,12,111986,37895,7038,10433,16098,4326,74091,4047
R014,Houston,2022,1,81855,46899,9829,11416,21980,3674,34956,3709
R014,Houston,2022,2,80718,39512,2930,13915,16089,6578,41206,1735
R014,Houston,2022,3,50487,37876,2155,14262,16958,4501,12611,4630
R014,Houston,2022,4,81814,40808,2639,14794,15441,7934,41006,2136
R014,Houston,2022,5,90100,52024,5373,13179,31013,2459,38076,1192
R014,Houston,2022,6,90939,47901,6940,12374,25449,3138,43038,4608
R014,Houston,2022,7,112954,53174,8362,7454,32761,4597,59780,941
R014,Houston,2022,8,42659,56282,6596,14031,30037,5618,-13623,4717
R014,Houston,2022,9,62010,54239,2595,13472,31807,6365,7771,2550
R014,Houston,2022,10,93909,48283,3967,9088,30282,4946,45626,2249
R014,Houston,2022,11,61778,51156,9880,10075,25412,5789,10622,3610
R014,Houston,2022,12,53947,47089,7494,6531,28074,4990,6858,1943
R014,Houston,2023,1,90085,39172,3460,7723,25704,2285,50913,1064
R014,Houston,2023,2,99711,46199,8816,6762,26240,4381,53512,3069
R014,Houston,2023,3,111363,45620,2067,5987,29849,7717,65743,4808
R014,Houston,2023,4,103095,36181,5198,10374,17524,3085,66914,3279
R014,Houston,2023,5,49885,36836,4315,10154,15778,6589,13049,2385
R014,Houston,2023,6,107028,53701,7886,5660,32732,7423,53327,2099
R014,Houston,2023,7,84900,52169,3986,12851,31288,4044,32731,4316
R014,Houston,2023,8,86403,53864,3058,14168,32111,4527,32539,3936
R014,Houston,2023,9,72174,44405,3447,11581,26851,2526,27769,2696
R014,Houston,2023,10,66649,54025,6915,11748,31789,3573,12624,4540
R014,Houston,2023,11,118002,50330,6227,6846,32862,4395,67672,1571
R014,Houston,2023,12,70795,27963,2578,5193,17007,3185,42832,3194
R014,Houston,2024,1,51190,52771,7480,14984,24302,6005,-1581,3061
R014,Houston,2024,2,66512,48890,8716,9875,23921,6378,17622,4251
R014,Houston,2024,3,69033,49214,9616,14836,17800,6962,19819,941
R014,Houston,2024,4,45410,42951,3455,11892,20808,6796,2459,2896
R014,Houston,2024,5,57709,60574,6976,14405,32543,6650,-2865,1140
R014,Houston,2024,6,43828,44758,3968,5703,27605,7482,-930,3229
R014,Houston,2024,7,90952,39878,7463,9912,19648,2855,51074,2612
R014,Houston,2024,8,75634,36606,5642,5182,18112,7670,39028,2317
R014,Houston,2024,9,61386,44107,3356,8629,26431,5691,17279,818
R014,Houston,2024,10,84363,47474,6679,11132,24324,5339,36889,4111
R014,Houston,2024,11,62432,37926,5372,11246,15987,5321,24506,973
R014,Houston,2024,12,119190,35279,5741,8052,15726,5760,83911,2675
R015,Houston,2022,1,63377,40242,7777,9033,20443,2989,23135,4544
R015,Houston,2022,2,64995,37953,2593,6774,25651,2935,27042,4608
R015,Houston,2022,3,56715,58463,5449,12922,34086,6006,-1748,4668
R015,Houston,2022,4,91649,52098,3842,14101,27497,6658,39551,3989
R015,Houston,2022,5,104200,53883,9544,12718,28851,2770,50317,3955
R015,Houston,2022,6,100058,34159,6724,6628,15386,5421,65899,4808
R015,Houston,2022,7,68669,34967,6363,7466,17282,3856,33702,2798
R015,Houston,2022,8,71705,47717,7476,14428,19669,6144,23988,1950
R015,Houston,2022,9,112982,40335,3431,10624,22461,3819,72647,3124
R015,Houston,2022,10,119285,37851,3130,11563,17658,5500,81434,1174
R015,Houston,2022,11,76788,41184,4021,8259,25081,3823,35604,2274
R015,Houston,2022,12,119003,39437,5243,11990,18134,4070,79566,1159
R015,Houston,2023,1,55434,55362,8703,6141,33019,7499,72,4800
R015,Houston,2023,2,85734,44759,5361,11583,22835,4980,40975,806
R015,Houston,2023,3,108803,62556,8564,14783,33990,5219,46247,4073
R015,Houston,2023,4,80379,50296,2913,7011,32826,7546,30083,3854
R015,Houston,2023,5,51738,44328,6221,6829,23767,7511,7410,1729
R015,Houston,2023,6,117487,58127,5699,14655,30845,6928,59360,1854
R015,Houston,2023,7,88515,42692,7744,6900,24649,3399,45823,4215
R015,Houston,2023,8,110188,53600,9939,12833,24370,6458,56588,2057
R015,Houston,2023,9,117362,43198,3841,7309,29138,2910,74164,4809
R015,Houston,2023,10,42169,38276,4172,10668,21313,2123,3893,3958
R015,Houston,2023,11,63173,39167,7827,5785,21139,4416,24006,1596
R015,Houston,2023,12,101516,37865,6154,10619,16936,4156,63651,4607
R015,Houston,2024,1,82261,49599,6163,8236,30848,4352,32662,2732
R015,Houston,2024,2,116449,37168,2364,9916,20498,4390,79281,1746
R015,Houston,2024,3,104386,60245,7673,14569,32823,5180,44141,1140
R015,Houston,2024,4,83949,42759,2382,14748,23491,2138,41190,1158
R015,Houston,2024,5,115250,50083,5456,6627,30996,7004,65167,1934
R015,Houston,2024,6,104353,56227,4186,11652,34554,5835,48126,2951
R015,Houston,2024,7,114965,60263,7880,11905,34218,6260,54702,1798
R015,Houston,2024,8,58951,39026,3307,13848,17660,4211,19925,2709
R015,Houston,2024,9,115774,40494,8207,8162,16140,7985,75280,1066
R015,Houston,2024,10,66421,51226,3708,8630,34595,4293,15195,4532
R015,Houston,2024,11,84789,58075,8538,14702,31859,2976,26714,2007
R015,Houston,2024,12,86099,48101,3960,5557,30883,7701,37998,1682
R016,Austin,2022,1,100011,54489,7867,11963,27869,6790,45522,2410
R016,Austin,2022,2,68064,54929,7335,7454,33330,6810,13135,3608
R016,Austin,2022,3,76593,52715,5536,11068,30309,5802,23878,4977
R016,Austin,2022,4,61083,41740,3970,10806,21142,5822,19343,3619
R016,Austin,2022,5,81862,50683,2364,9258,34503,4558,31179,2663
R016,Austin,2022,6,48016,48888,4384,8935,28127,7442,-872,3290
R016,Austin,2022,7,65518,53673,9661,6724,34151,3137,11845,3327
R016,Austin,2022,8,76188,42166,7845,9778,18906,5637,34022,3753
R016,Austin,2022,9,62313,46253,4367,5276,33383,3227,16060,4552
R016,Austin,2022,10,92887,47026,9714,5695,27306,4311,45861,3641
R016,Austin,2022,11,76976,51852,5559,13733,25886,6674,25124,1888
R016,Austin,2022,12,108899,48490,2024,14764,24959,6743,60409,3035
R016,Austin,2023,1,47295,46256,2200,13448,25433,5175,1039,4406
R016,Austin,2023,2,117064,50090,6897,10037,30743,2413,66974,2814
R016,Austin,2023,3,41381,37812,3098,8426,24101,2187,3569,4844
R016,Austin,2023,4,50207,55257,7409,7092,33514,7242,-5050,1157
R016,Austin,2023,5,62031,51955,7185,10776,27449,6545,10076,2297
R016,Austin,2023,6,86092,37071,8327,7555,17951,3238,49021,1773
R016,Austin,2023,7,110263,40132,5965,10686,18701,4780,70131,2388
R016,Austin,2023,8,68454,35421,4368,10789,15436,4828,33033,2356
R016,Austin,2023,9,101202,58421,9480,14496,30061,4384,42781,982
R016,Austin,2023,10,47190,57196,8687,10565,30369,7575,-10006,2389
R016,Austin,2023,11,65235,47962,2159,11555,31237,3011,17273,852
R016,Austin,2023,12,54743,57755,8990,11846,33691,3228,-3012,1835
R016,Austin,2024,1,52237,48778,9457,9945,22927,6449,3459,2064
R016,Austin,2024,2,71897,43306,3809,8167,26989,4341,28591,4214
R016,Austin,2024,3,102551,34198,2817,11056,17437,2888,68353,1467
R016,Austin,2024,4,59008,44286,7738,9232,20793,6523,14722,1618
R016,Austin,2024,5,83148,38390,3106,7224,23389,4671,44758,4292
R016,Austin,2024,6,72441,37803,2470,11361,16948,7024,34638,4699
R016,Austin,2024,7,84760,48305,8775,12094,21318,6118,36455,4596
R016,Austin,2024,8,52180,53867,2234,14120,34991,2522,-1687,4323
R016,Austin,2024,9,94040,50123,3629,10832,27820,7842,43917,2116
R016,Austin,2024,10,85968,48538,3124,10621,30206,4587,37430,1823
R016,Austin,2024,11,106914,37054,5374,6519,22935,2226,69860,1691
R016,Austin,2024,12,78342,45818,6072,7257,28411,4078,32524,4037
R017,Houston,2022,1,74773,53721,4016,14388,33156,2161,21052,4776
R017,Houston,2022,2,58135,51961,2775,12430,29609,7147,6174,1739
R017,Houston,2022,3,56923,44243,8631,6461,23547,5604,12680,4123
R017,Houston,2022,4,73002,41494,8370,6548,22480,4096,31508,2901
R017,Houston,2022,5,95860,42902,7163,12982,17100,5657,52958,4396
R017,Houston,2022,6,60132,34834,5173,6815,18841,4005,25298,1474
R017,Houston,2022,7,64472,47653,2386,7158,34045,4064,16819,4651
R017,Houston,2022,8,76021,53776,6979,12703,27828,6266,22245,1539
R017,Houston,2022,9,41401,38623,5259,8923,19214,5227,2778,3631
R017,Houston,2022,10,51950,36887,4512,7745,18866,5764,15063,3022
R017,Houston,2022,11,70116,58032,9301,9063,32908,6760,12084,832
R017,Houston,2022,12,95350,53674,6025,7566,34187,5896,41676,4509
R017,Houston,2023,1,46155,49835,7647,5719,29890,6579,-3680,1772
R017,Houston,2023,2,92870,58814,9395,9402,33591,6426,34056,3830
R017,Houston,2023,3,87832,49507,5575,13835,27903,2194,38325,4796
R017,Houston,2023,4,42204,52764,4657,10345,34660,3102,-10560,2041
R017,Houston,2023,5,61607,38777,2392,5630,26908,3847,22830,3455
R017,Houston,2023,6,114707,52105,6529,11683,31661,2232,62602,2352
R017,Houston,2023,7,78458,50981,7209,12659,25601,5512,27477,825
R017,Houston,2023,8,86473,50534,8650,12468,23652,5764,35939,4231
R017,Houston,2023,9,118915,57969,7102,12006,34867,3994,60946,1290
R017,Houston,2023,10,105344,33717,3072,11707,15215,3723,71627,2392
R017,Houston,2023,11,58990,35093,2158,9781,18313,4841,23897,2576
R017,Houston,2023,12,56241,42049,4052,12763,20939,4295,14192,2496
R017,Houston,2024,1,116721,43199,4469,6946,27001,4783,73522,4444
R017,Houston,2024,2,61625,52459,8420,12557,26837,4645,9166,3149
R017,Houston,2024,3,107468,39773,5294,6757,20085,7637,67695,1916
R017,Houston,2024,4,83527,40034,5499,5492,23811,5232,43493,4623
R017,Houston,2024,5,112010,53660,4380,14738,28979,5563,58350,2405
R017,Houston,2024,6,68328,64960,8415,14467,34127,7951,3368,3293
R017,Houston,2024,7,45451,45861,7258,13548,22186,2869,-410,1685
R017,Houston,2024,8,70873,40485,7509,14475,15619,2882,30388,1596
R017,Houston,2024,9,43642,45930,8268,6296,29122,2244,-2288,3695
R017,Houston,2024,10,95745,42218,2929,10366,23711,5212,53527,3209
R017,Houston,2024,11,48199,44749,4525,8423,25211,6590,3450,4467
R017,Houston,2024,12,95388,48156,2085,7468,33020,5583,47232,4809
R018,Austin,2022,1,59710,58850,4218,13148,33601,7883,860,3169
R018,Austin,2022,2,60022,44197,4503,14135,20722,4837,15825,3460
R018,Austin,2022,3,106732,42137,6105,7787,22927,5318,64595,1466
R018,Austin,2022,4,95841,43238,7618,7176,23792,4652,52603,4624
R018,Austin,2022,5,68482,29687,2979,7451,15628,3629,38795,4496
R018,Austin,2022,6,60058,43781,5929,7765,27972,2115,16277,2803
R018,Austin,2022,7,106641,57908,8467,8008,33545,7888,48733,953
R018,Austin,2022,8,70099,44941,5699,8786,24256,6200,25158,2713
R018,Austin,2022,9,104789,53036,4401,6772,34164,7699,51753,3671
R018,Austin,2022,10,86002,45377,2660,11242,25521,5954,40625,3250
R018,Austin,2022,11,106668,47046,2699,12470,25230,6647,59622,2979
R018,Austin,2022,12,83798,53629,2873,13275,32806,4675,30169,3980
R018,Austin,2023,1,60700,47472,5975,11696,24583,5218,13228,1414
R018,Austin,2023,2,53869,52261,4971,9570,31654,6066,1608,3268
R018,Austin,2023,3,86976,59425,8850,14582,30639,5354,27551,4935
R018,Austin,2023,4,54270,48787,8332,8607,25775,6073,5483,3875
R018,Austin,2023,5,101250,42275,2289,13120,21614,5252,58975,1078
R018,Austin,2023,6,83884,38590,2580,9958,19276,6776,45294,1624
R018,Austin,2023,7,72252,57069,5832,13891,29901,7445,15183,2180
R018,Austin,2023,8,101240,49289,3673,11534,28926,5156,51951,4188
R018,Austin,2023,9,93459,44360,7634,13575,20810,2341,49099,2787
R018,Austin,2023,10,117787,47553,6939,8109,27707,4798,70234,4040
R018,Austin,2023,11,66564,39590,8028,6849,17749,6964,26974,1935
R018,Austin,2023,12,70106,38818,2205,12352,18450,5811,31288,4422
R018,Austin,2024,1,67127,42341,7141,13501,17708,3991,24786,1071
R018,Austin,2024,2,85046,48000,3822,8273,29367,6538,37046,1320
R018,Austin,2024,3,114704,46343,5722,8551,27297,4773,68361,3352
R018,Austin,2024,4,108368,47160,5907,10679,28422,2152,61208,3764
R018,Austin,2024,5,51108,41131,9269,7800,20310,3752,9977,3410
R018,Austin,2024,6,117603,43222,3104,12361,22263,5494,74381,2714
R018,Austin,2024,7,59456,39267,3006,5406,28689,2166,20189,1308
R018,Austin,2024,8,59873,50566,6858,5680,33908,4120,9307,2163
R018,Austin,2024,9,82291,31798,4292,6538,18408,2560,50493,1899
R018,Austin,2024,10,58287,34851,2174,7230,19287,6160,23436,4720
R018,Austin,2024,11,115225,50127,5854,8171,32951,3151,65098,1168
R018,Austin,2024,12,110482,31974,2042,6907,18490,4535,78508,4973
R019,Houston,2022,1,66400,39712,3293,9769,19796,6854,26688,4186
R019,Houston,2022,2,110533,45423,9032,5992,23112,7287,65110,3186
R019,Houston,2022,3,58624,43890,3476,11426,26599,2389,14734,1799
R019,Houston,2022,4,107391,44878,7602,13850,17763,5663,62513,2281
R019,Houston,2022,5,96408,54303,5731,12262,31835,4475,42105,4022
R019,Houston,2022,6,104887,42010,5093,5882,25758,5277,62877,1174
R019,Houston,2022,7,51889,53412,9951,9690,26442,7329,-1523,912
R019,Houston,2022,8,59581,36244,9732,5139,16424,4949,23337,3968
R019,Houston,2022,9,50808,44180,8043,11989,21261,2887,6628,3904
R019,Houston,2022,10,66049,38964,6061,7606,22846,2451,27085,4565
R019,Houston,2022,11,85270,42703,3549,11358,20941,6855,42567,3561
R019,Houston,2022,12,65991,42043,8361,10693,20788,2201,23948,3169
R019,Houston,2023,1,56901,46803,9737,14533,16988,5545,10098,4602
R019,Houston,2023,2,68230,51724,9162,11241,29114,2207,16506,3433
R019,Houston,2023,3,44117,44617,2153,6518,31346,4600,-500,2995
R019,Houston,2023,4,104619,53778,6498,8554,31193,7533,50841,3649
R019,Houston,2023,5,74510,46091,3306,8849,27360,6576,28419,4995
R019,Houston,2023,6,94330,37567,4555,7305,22619,3088,56763,3442
R019,Houston,2023,7,82137,56708,8104,11409,30438,6757,25429,3794
R019,Houston,2023,8,41813,58681,4915,13801,33845,6120,-16868,1083
R019,Houston,2023,9,102912,45733,4928,9396,24283,7126,57179,1616
R019,Houston,2023,10,105618,48564,3920,12817,26683,5144,57054,2893
R019,Houston,2023,11,52905,52690,9071,12967,23367,7285,215,3504
R019,Houston,2023,12,118513,38307,5490,6779,22674,3364,80206,4142
R019,Houston,2024,1,109212,43019,4426,13264,17962,7367,66193,1659
R019,Houston,2024,2,84816,44988,6138,7424,25409,6017,39828,3059
R019,Houston,2024,3,102956,47457,5751,13560,25996,2150,55499,1934
R019,Houston,2024,4,102943,45534,7555,10166,20119,7694,57409,3584
R019,Houston,2024,5,61869,40446,6164,7346,20039,6897,21423,3050
R019,Houston,2024,6,113788,51847,7041,8901,32721,3184,61941,2351
R019,Houston,2024,7,52625,54731,3629,14519,32910,3673,-2106,2161
R019,Houston,2024,8,66149,38705,4686,9370,20283,4366,27444,4557
R019,Houston,2024,9,116162,29787,3993,5869,16014,3911,86375,1402
R019,Houston,2024,10,73458,40215,2493,5489,25748,6485,33243,1094
R019,Houston,2024,11,83803,59741,4912,14909,33257,6663,24062,4058
R019,Houston,2024,12,60025,44739,6458,10307,23933,4041,15286,1479
R020,Fort Worth,2022,1,83427,40461,5697,10738,20668,3358,42966,862
R020,Fort Worth,2022,2,50751,54477,7258,12352,28516,6351,-3726,934
R020,Fort Worth,2022,3,94122,41020,6917,13003,18278,2822,53102,3874
R020,Fort Worth,2022,4,53261,42390,4981,13312,16637,7460,10871,1724
R020,Fort Worth,2022,5,75529,52364,9003,7068,31625,4668,23165,1602
R020,Fort Worth,2022,6,52356,35145,7248,5195,17187,5515,17211,3130
R020,Fort Worth,2022,7,61225,39524,5606,13468,15060,5390,21701,2713
R020,Fort Worth,2022,8,54387,53778,5927,11296,28622,7933,609,3391
R020,Fort Worth,2022,9,88516,37301,3571,11121,16200,6409,51215,3654
R020,Fort Worth,2022,10,51087,44372,8240,12024,21972,2136,6715,1829
R020,Fort Worth,2022,11,99500,36933,4594,12206,15661,4472,62567,3477
R020,Fort Worth,2022,12,72854,51995,4512,11219,31322,4942,20859,3573
R020,Fort Worth,2023,1,99848,37433,7404,6700,17700,5629,62415,2447
R020,Fort Worth,2023,2,94316,54732,7520,8687,31980,6545,39584,1284
R020,Fort Worth,2023,3,81605,52949,8763,9757,28045,6384,28656,1520
R020,Fort Worth,2023,4,110269,50878,8378,12081,23690,6729,59391,2473
R020,Fort Worth,2023,5,83939,55853,6769,14928,28545,5611,28086,3053
R020,Fort Worth,2023,6,109166,49482,8901,5146,29453,5982,59684,4253
R020,Fort Worth,2023,7,94935,49067,9751,10628,23328,5360,45868,3805
R020,Fort Worth,2023,8,76320,46022,2018,7242,29665,7097,30298,1248
R020,Fort Worth,2023,9,70049,38751,7618,9236,16920,4977,31298,4988
R020,Fort Worth,2023,10,52207,40793,2238,5204,25799,7552,11414,4188
R020,Fort Worth,2023,11,116700,50884,6390,7687,30641,6166,65816,2148
R020,Fort Worth,2023,12,101744,42782,9618,10126,15816,7222,58962,1620
R020,Fort Worth,2024,1,40192,42487,3776,8645,27816,2250,-2295,2588
R020,Fort Worth,2024,2,72130,51228,9374,8700,25655,7499,20902,1967
R020,Fort Worth,2024,3,82056,32708,4679,8904,15504,3621,49348,3272
R020,Fort Worth,2024,4,116274,41294,3387,11773,18816,7318,74980,1517
R020,Fort Worth,2024,5,51676,38157,6434,5658,20057,6008,13519,4564
R020,Fort Worth,2024,6,83949,42670,6637,7104,24447,4482,41279,1183
R020,Fort Worth,2024,7,91759,33058,2193,8719,17581,4565,58701,3563
R020,Fort Worth,2024,8,95480,47581,7991,8406,26064,5120,47899,4977
R020,Fort Worth,2024,9,87937,35993,8476,7604,17382,2531,51944,1434
R020,Fort Worth,2024,10,66946,44182,7970,5002,29005,2205,22764,4935
R020,Fort Worth,2024,11,119930,42803,9094,10626,17890,5193,77127,3466
R020,Fort Worth,2024,12,48026,36869,9581,8306,15897,3085,11157,2079
R021,Austin,2022,1,87664,53182,9048,5670,32889,5575,34482,2755
R021,Austin,2022,2,61639,36948,9368,5249,16892,5439,24691,2653
R021,Austin,2022,3,98847,48125,5385,8792,26618,7330,50722,843
R021,Austin,2022,4,59996,35747,4618,9678,18163,3288,24249,3742
R021,Austin,2022,5,74693,40912,4972,5990,26138,3812,33781,1603
R021,Austin,2022,6,106025,54412,5556,10876,34275,3705,51613,4316
R021,Austin,2022,7,79178,48805,2053,7575,31999,7178,30373,1754
R021,Austin,2022,8,50625,43676,3629,11859,23841,4347,6949,4078
R021,Austin,2022,9,61839,52635,4640,8801,33945,5249,9204,1170
R021,Austin,2022,10,44886,50301,6753,12485,28680,2383,-5415,4677
R021,Austin,2022,11,116280,55767,6334,9290,34109,6034,60513,4093
R021,Austin,2022,12,62588,43598,7248,11111,19251,5988,18990,1722
R021,Austin,2023,1,67526,51773,9957,8046,30796,2974,15753,2030
R021,Austin,2023,2,83395,52238,9647,9933,29295,3363,31157,4740
R021,Austin,2023,3,62867,44749,2203,5160,30899,6487,18118,1568
R021,Austin,2023,4,43748,38892,8718,7581,16093,6500,4856,1407
R021,Austin,2023,5,111246,33443,3540,7875,18191,3837,77803,1489
R021,Austin,2023,6,42103,49398,2365,13092,27742,6199,-7295,4972
R021,Austin,2023,7,68901,54988,8033,7378,32589,6988,13913,4639
R021,Austin,2023,8,78437,46048,4735,14867,23490,2956,32389,1914
R021,Austin,2023,9,54908,38233,4505,6474,19460,7794,16675,4526
R021,Austin,2023,10,100815,41181,8396,7828,17850,7107,59634,3306
R021,Austin,2023,11,101114,50443,4964,9594,29282,6603,50671,3650
R021,Austin,2023,12,72933,40214,5486,5919,23305,5504,32719,1791
R021,Austin,2024,1,105206,55257,8350,8839,32642,5426,49949,1314
R021,Austin,2024,2,86287,44319,6804,5067,24788,7660,41968,818
R021,Austin,2024,3,50922,40570,5521,5572,22082,7395,10352,3058
R021,Austin,2024,4,51094,41519,8039,5650,20741,7089,9575,3387
R021,Austin,2024,5,108798,47940,3338,9996,26826,7780,60858,3627
R021,Austin,2024,6,70257,41007,8019,10232,17217,5539,29250,1837
R021,Austin,2024,7,54026,56640,6383,7961,34610,7686,-2614,1898
R021,Austin,2024,8,76182,50402,3448,5570,34288,7096,25780,3305
R021,Austin,2024,9,40917,40870,3874,11982,21336,3678,47,1415
